,ccode,country,cname,cmark,year,wars,war,warl,onset,ethonset,durest,aim,casename,ended,ethwar,waryrs,pop,lpop,polity2,gdpen,gdptype,gdpenl,lgdpenl1,lpopl1,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,lmtnest,elevdiff,Oil,ncontig,ethfrac,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,nwstate,polity2l,instab,anocl,deml,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig,empolity2l,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
626,93,NICARAGUA,NICARAGU,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,8,1.328577161,2,1.273000002,7.149486542,8.477232933,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,8,0,0,1,0.17932868,0,0,1.273452044,8.477232933,2.332144022,0,NA,0,0,0,0,NA,NA,NA,0,0
677,94,COSTARICA,COSTARIC,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,3374,8.123854637,10,3.890054703,2,3.815999985,8.246916771,8.102889061,latin america and the caribbean,0,0,1,0,0,0,0,0,22.20000267,3.144152403,3810,0,0,0.071090043,0.237599969,0.870000005,0.07,2,0.257799983,85,14,0,0,10,0,0,1,0.071090043,0,0,3.815844059,8.102889061,3.144152403,0,10,0,0,0,0,NA,NA,NA,0,0
678,94,COSTARICA,COSTARIC,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,3420,8.137395859,10,3.828675508,2,3.890000105,8.266178131,8.123854637,latin america and the caribbean,0,0,1,0,0,0,0,0,22.20000267,3.144152403,3810,0,0,0.071090043,0.237599969,0.870000005,0.07,2,0.257799983,85,14,0,0,10,0,0,1,0.071090043,0,0,3.890054703,8.123854637,3.144152403,0,10,0,0,0,0,NA,NA,NA,0,0
679,94,COSTARICA,COSTARIC,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,3464,8.150178909,10,3.973689318,2,3.828999996,8.250274658,8.137395859,latin america and the caribbean,0,0,1,0,0,0,0,0,22.20000267,3.144152403,3810,0,0,0.071090043,0.237599969,0.870000005,0.07,2,0.257799983,85,14,0,0,10,0,0,1,0.071090043,0,0,3.828675508,8.137395859,3.144152403,0,10,0,0,0,0,NA,NA,NA,0,0
680,94,COSTARICA,COSTARIC,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,3520.060059,8.166233063,10,4.215684414,2,3.973999977,8.287449837,8.150178909,latin america and the caribbean,0,0,1,0,0,0,0,0,22.20000267,3.144152403,3810,0,0,0.071090043,0.237599969,0.870000005,0.07,2,0.257799983,85,14,0,0,10,0,0,1,0.071090043,0,0,3.973689318,8.150178909,3.144152403,0,10,0,0,0,0,NA,NA,NA,0,0
681,94,COSTARICA,COSTARIC,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,10,4.47182703,2,4.21600008,8.346567154,8.166233063,latin america and the caribbean,0,0,1,0,0,0,0,0,22.20000267,3.144152403,3810,0,0,0.071090043,0.237599969,0.870000005,0.07,2,0.257799983,85,14,0,0,10,0,0,1,0.071090043,0,0,4.215684414,8.166233063,3.144152403,0,NA,0,0,0,0,NA,NA,NA,0,0
732,95,PANAMA,PANAMA,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,2631,7.875119209,9,3.483452559,2,3.483999968,8.155960083,7.857573509,latin america and the caribbean,0,0,1,0,0,0,0,0,11.99999905,2.564949274,3475,0,0,0.260851562,0.506699979,0.680000007,0.129999995,4,0.254999995,85,15,0,0,9,0,0,1,0.260851562,0,0,3.484081507,7.857573509,2.564949274,0,9,0,0,0,0,NA,NA,NA,0,0
733,95,PANAMA,PANAMA,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,2674,7.891330719,9,3.523767233,2,3.48300004,8.155778885,7.875119209,latin america and the caribbean,0,0,1,0,0,0,0,0,11.99999905,2.564949274,3475,0,0,0.260851562,0.506699979,0.680000007,0.129999995,4,0.254999995,85,15,0,0,9,0,0,1,0.260851562,0,0,3.483452559,7.875119209,2.564949274,0,9,0,0,0,0,NA,NA,NA,0,0
734,95,PANAMA,PANAMA,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,2719,7.908019543,9,3.62060523,2,3.523999929,8.167285919,7.891330719,latin america and the caribbean,0,0,1,0,0,0,0,0,11.99999905,2.564949274,3475,0,0,0.260851562,0.506699979,0.680000007,0.129999995,4,0.254999995,85,15,0,0,9,0,0,1,0.260851562,0,0,3.523767233,7.891330719,2.564949274,0,9,0,0,0,0,NA,NA,NA,0,0
735,95,PANAMA,PANAMA,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,2767,7.92551899,9,3.716644049,2,3.621000051,8.194396019,7.908019543,latin america and the caribbean,0,0,1,0,0,0,0,0,11.99999905,2.564949274,3475,0,0,0.260851562,0.506699979,0.680000007,0.129999995,4,0.254999995,85,15,0,0,9,0,0,1,0.260851562,0,0,3.62060523,7.908019543,2.564949274,0,9,0,0,0,0,NA,NA,NA,0,0
736,95,PANAMA,PANAMA,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,9,3.76233983,2,3.717000008,8.220576286,7.92551899,latin america and the caribbean,0,0,1,0,0,0,0,0,11.99999905,2.564949274,3475,0,0,0.260851562,0.506699979,0.680000007,0.129999995,4,0.254999995,85,15,0,0,9,0,0,1,0.260851562,0,0,3.716644049,7.92551899,2.564949274,0,NA,0,0,0,0,NA,NA,NA,0,0
787,100,COLOMBIA,COLOMBIA,0,1995,1,1,1,0,0,NA,NA,,NA,NA,,38542,10.55950356,7,3.740295172,2,3.625999928,8.195877075,10.53996754,latin america and the caribbean,0,0,1,0,0,0,0,0,37.09999847,3.640214205,5750,0,1,0.060152709,0.656000018,0.5,0.25,1,0.180000007,90,10,0,0,9,0,0,1,0.060152709,1,0,3.625968695,10.53996754,3.640214205,1,9,1,0,1,0,NA,NA,NA,1,1
788,100,COLOMBIA,COLOMBIA,0,1996,1,1,1,0,0,NA,NA,,NA,NA,,39285,10.57859802,7,3.746550322,2,3.74000001,8.226920128,10.55950356,latin america and the caribbean,0,0,1,0,0,0,0,0,37.09999847,3.640214205,5750,1,1,0.060152709,0.656000018,0.5,0.25,1,0.180000007,90,10,0,0,7,0,0,1,0.060152709,1,0,3.740295172,10.55950356,3.640214205,1,7,1,0,1,0,NA,NA,NA,1,1
789,100,COLOMBIA,COLOMBIA,0,1997,1,1,1,0,0,NA,NA,,NA,NA,,40042,10.59768391,7,3.801809311,2,3.746999979,8.228590965,10.57859802,latin america and the caribbean,0,0,1,0,0,0,0,0,37.09999847,3.640214205,5750,0,1,0.060152709,0.656000018,0.5,0.25,1,0.180000007,90,10,0,0,7,0,0,1,0.060152709,1,0,3.746550322,10.57859802,3.640214205,1,7,1,0,1,0,NA,NA,NA,1,1
790,100,COLOMBIA,COLOMBIA,0,1998,1,1,1,0,0,NA,NA,,NA,NA,,40804,10.61653519,7,3.748586178,2,3.802000046,8.243232727,10.59768391,latin america and the caribbean,0,0,1,0,0,0,0,0,37.09999847,3.640214205,5750,0,1,0.060152709,0.656000018,0.5,0.25,1,0.180000007,90,10,0,0,7,0,0,1,0.060152709,1,0,3.801809311,10.59768391,3.640214205,1,7,1,0,1,0,NA,NA,NA,1,1
791,100,COLOMBIA,COLOMBIA,0,1999,1,1,1,0,0,NA,NA,,NA,NA,,NA,NA,7,3.524392366,2,3.749000072,8.229133606,10.61653519,latin america and the caribbean,0,0,1,0,0,0,0,0,37.09999847,3.640214205,5750,0,1,0.060152709,0.656000018,0.5,0.25,1,0.180000007,90,10,0,0,7,0,0,1,0.060152709,1,0,3.748586178,10.61653519,3.640214205,1,NA,1,0,1,0,NA,NA,NA,1,1
842,101,VENEZUELA,VENEZUEL,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,21844,9.991681099,8,6.745310783,2,6.630000114,8.799298286,9.970070839,latin america and the caribbean,0,0,1,0,0,0,0,0,21.29999733,3.104586601,5007,1,0,0.107347012,0.483274996,0.680000007,0.209999993,1,0.077600002,96,2,0,0,8,0,0,1,0.107347012,0,0,6.629589081,9.970070839,3.104586601,0,8,0,0,0,0,NA,NA,NA,0,0
843,101,VENEZUELA,VENEZUEL,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,22311,10.0128355,8,6.591056824,2,6.744999886,8.816602707,9.991681099,latin america and the caribbean,0,0,1,0,0,0,0,0,21.29999733,3.104586601,5007,1,0,0.107347012,0.483274996,0.680000007,0.209999993,1,0.077600002,96,2,0,0,8,0,0,1,0.107347012,0,0,6.745310783,9.991681099,3.104586601,0,8,0,0,0,0,NA,NA,NA,0,0
844,101,VENEZUELA,VENEZUEL,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,22777,10.03350639,8,6.867529392,2,6.59100008,8.793469429,10.0128355,latin america and the caribbean,0,0,1,0,0,0,0,0,21.29999733,3.104586601,5007,1,0,0.107347012,0.483274996,0.680000007,0.209999993,1,0.077600002,96,2,0,0,8,0,0,1,0.107347012,0,0,6.591056824,10.0128355,3.104586601,0,8,0,0,0,0,NA,NA,NA,0,0
845,101,VENEZUELA,VENEZUEL,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,23242,10.05371666,8,6.722792149,2,6.868000031,8.834559441,10.03350639,latin america and the caribbean,0,0,1,0,0,0,0,0,21.29999733,3.104586601,5007,1,0,0.107347012,0.483274996,0.680000007,0.209999993,1,0.077600002,96,2,0,0,8,0,0,1,0.107347012,0,0,6.867529392,10.03350639,3.104586601,0,8,0,0,0,0,NA,NA,NA,0,0
846,101,VENEZUELA,VENEZUEL,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,7,6.118160725,2,6.72300005,8.813259125,10.05371666,latin america and the caribbean,0,0,1,0,0,0,0,0,21.29999733,3.104586601,5007,1,0,0.107347012,0.483274996,0.680000007,0.209999993,1,0.077600002,96,2,0,0,8,0,0,1,0.107347012,0,0,6.722792149,10.05371666,3.104586601,0,NA,0,0,0,0,NA,NA,NA,0,0
876,110,GUYANA,GUYANA,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,830,6.721425533,6,1.475920081,2,1.417000055,7.256327629,6.711630821,latin america and the caribbean,0,0,1,0,0,0,1,0,2.299999714,1.1939224,2835,0,0,0.583841205,0.619562984,0.493999988,0.356000006,5,0.626600027,50,33,9,0,6,1,0,1,0.583841205,0,0,1.417042851,6.711630821,1.1939224,0,6,0,0,0,0,NA,NA,NA,0,0
877,110,GUYANA,GUYANA,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,838.5300293,6.731650352,6,1.579954386,2,1.475999951,7.297036648,6.721425533,latin america and the caribbean,0,0,1,0,0,0,1,0,2.299999714,1.1939224,2835,0,0,0.583841205,0.619562984,0.493999988,0.356000006,5,0.626600027,50,33,9,0,6,0,0,1,0.583841205,0,0,1.475920081,6.721425533,1.1939224,0,6,0,0,0,0,NA,NA,NA,0,0
878,110,GUYANA,GUYANA,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,847.7000122,6.742527008,6,1.66525197,2,1.580000043,7.365151405,6.731650352,latin america and the caribbean,0,0,1,0,0,0,1,0,2.299999714,1.1939224,2835,0,0,0.583841205,0.619562984,0.493999988,0.356000006,5,0.626600027,50,33,9,0,6,0,0,1,0.583841205,0,0,1.579954386,6.731650352,1.1939224,0,6,0,0,0,0,NA,NA,NA,0,0
879,110,GUYANA,GUYANA,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,857.2199707,6.753694534,6,1.624684691,2,1.664999962,7.417731762,6.742527008,latin america and the caribbean,0,0,1,0,0,0,1,0,2.299999714,1.1939224,2835,0,0,0.583841205,0.619562984,0.493999988,0.356000006,5,0.626600027,50,33,9,0,6,0,0,1,0.583841205,0,0,1.66525197,6.742527008,1.1939224,0,6,0,0,0,0,NA,NA,NA,0,0
880,110,GUYANA,GUYANA,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,6,1.660521388,2,1.625,7.393069267,6.753694534,latin america and the caribbean,0,0,1,0,0,0,1,0,2.299999714,1.1939224,2835,0,0,0.583841205,0.619562984,0.493999988,0.356000006,5,0.626600027,50,33,9,0,6,0,0,1,0.583841205,0,0,1.624684691,6.753694534,1.1939224,0,NA,0,0,0,0,NA,NA,NA,0,0
931,130,ECUADOR,ECUADOR,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,11460,9.346617699,9,2.887794256,2,2.882999897,7.966611862,9.325094223,latin america and the caribbean,0,0,1,0,0,0,0,0,37.99999619,3.663561583,6267,1,0,0.533853292,0.654999971,0.400000006,0.400000006,3,0.095000029,95,5,0,0,9,0,0,1,0.533853292,0,0,2.883072376,9.325094223,3.663561583,0,9,0,0,0,0,NA,NA,NA,0,0
932,130,ECUADOR,ECUADOR,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,11698,9.367173195,9,2.885089397,2,2.888000011,7.968248367,9.346617699,latin america and the caribbean,0,0,1,0,0,0,0,0,37.99999619,3.663561583,6267,1,0,0.533853292,0.654999971,0.400000006,0.400000006,3,0.095000029,95,5,0,0,9,0,0,1,0.533853292,0,0,2.887794256,9.346617699,3.663561583,0,9,0,0,0,0,NA,NA,NA,0,0
933,130,ECUADOR,ECUADOR,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,11937,9.387397766,8,2.922894478,2,2.88499999,7.967311382,9.367173195,latin america and the caribbean,0,0,1,0,0,0,0,0,37.99999619,3.663561583,6267,0,0,0.533853292,0.654999971,0.400000006,0.400000006,3,0.095000029,95,5,0,0,9,0,0,1,0.533853292,0,0,2.885089397,9.367173195,3.663561583,0,9,0,0,0,0,NA,NA,NA,0,0
934,130,ECUADOR,ECUADOR,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,12168.26953,9.406586647,9,2.877498388,2,2.923000097,7.980329514,9.387397766,latin america and the caribbean,0,0,1,0,0,0,0,0,37.99999619,3.663561583,6267,0,0,0.533853292,0.654999971,0.400000006,0.400000006,3,0.095000029,95,5,0,0,8,0,0,1,0.533853292,0,0,2.922894478,9.387397766,3.663561583,0,8,0,0,0,0,NA,NA,NA,0,0
935,130,ECUADOR,ECUADOR,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,9,2.617406368,2,2.877000093,7.96467638,9.406586647,latin america and the caribbean,0,0,1,0,0,0,0,0,37.99999619,3.663561583,6267,0,0,0.533853292,0.654999971,0.400000006,0.400000006,3,0.095000029,95,5,0,0,9,0,0,1,0.533853292,0,0,2.877498388,9.406586647,3.663561583,0,NA,0,0,0,0,NA,NA,NA,0,0
986,135,PERU,PERU,0,1995,1,1,1,0,0,NA,NA,,NA,NA,,23532,10.06611633,1,2.5519135,2,2.388999939,7.778748512,10.04974937,latin america and the caribbean,0,0,1,0,0,0,0,0,47.60000229,3.8836236,6758,0,0,0.589686513,0.637899995,0.449999988,0.370000005,6,0.180000007,90,10,0,0,1,1,1,0,0.589686513,1,0,2.389282942,10.04974937,3.8836236,0,1,1,0,1,0,NA,NA,NA,1,1
987,135,PERU,PERU,0,1996,0,0,1,0,0,NA,NA,,NA,NA,,23947,10.08359814,1,2.569967985,2,2.552000046,7.84459877,10.06611633,latin america and the caribbean,0,0,1,0,0,0,0,0,47.60000229,3.8836236,6758,0,0,0.589686513,0.637899995,0.449999988,0.370000005,6,0.180000007,90,10,0,0,1,1,1,0,0.589686513,1,0,2.5519135,10.06611633,3.8836236,0,1,1,0,1,0,NA,NA,NA,1,1
988,135,PERU,PERU,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,24371,10.10114956,1,2.695631027,2,2.569999933,7.851648808,10.08359814,latin america and the caribbean,0,0,1,0,0,0,0,0,47.60000229,3.8836236,6758,0,0,0.589686513,0.637899995,0.449999988,0.370000005,6,0.180000007,90,10,0,0,1,0,1,0,0.589686513,0,0,2.569967985,10.08359814,3.8836236,0,1,0,0,0,0,NA,NA,NA,1,1
989,135,PERU,PERU,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,24829.0293,10.1197691,1,2.637861013,2,2.696000099,7.899387836,10.10114956,latin america and the caribbean,0,0,1,0,0,0,0,0,47.60000229,3.8836236,6758,0,0,0.589686513,0.637899995,0.449999988,0.370000005,6,0.180000007,90,10,0,0,1,0,1,0,0.589686513,0,0,2.695631027,10.10114956,3.8836236,0,1,0,0,0,0,NA,NA,NA,0,0
990,135,PERU,PERU,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,1,2.628913641,2,2.638000011,7.877723694,10.1197691,latin america and the caribbean,0,0,1,0,0,0,0,0,47.60000229,3.8836236,6758,0,0,0.589686513,0.637899995,0.449999988,0.370000005,6,0.180000007,90,10,0,0,1,0,1,0,0.589686513,0,0,2.637861013,10.1197691,3.8836236,0,NA,0,0,0,0,NA,NA,NA,0,0
1041,140,BRAZIL,BRAZIL,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,159346,11.9788332,8,4.305621147,2,4.18900013,8.340169907,11.96519852,latin america and the caribbean,0,0,1,0,0,0,0,0,3.099999666,1.4109869,3014,0,0,0.070580244,0.549499989,0.550000012,0.379999995,1,0.319999993,80,20,0,0,8,0,0,1,0.070580244,0,0,4.188799858,11.96519852,1.4109869,0,8,0,0,0,0,NA,NA,NA,0,0
1042,140,BRAZIL,BRAZIL,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,161513.1719,11.992342,8,4.367046833,2,4.306000233,8.367676735,11.9788332,latin america and the caribbean,0,0,1,0,0,0,0,0,3.099999666,1.4109869,3014,0,0,0.070580244,0.549499989,0.550000012,0.379999995,1,0.319999993,80,20,0,0,8,0,0,1,0.070580244,0,0,4.305621147,11.9788332,1.4109869,0,8,0,0,0,0,NA,NA,NA,0,0
1043,140,BRAZIL,BRAZIL,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,163689.1875,12.00572491,8,4.447406769,2,4.367000103,8.381842613,11.992342,latin america and the caribbean,0,0,1,0,0,0,0,0,3.099999666,1.4109869,3014,0,0,0.070580244,0.549499989,0.550000012,0.379999995,1,0.319999993,80,20,0,0,8,0,0,1,0.070580244,0,0,4.367046833,11.992342,1.4109869,0,8,0,0,0,0,NA,NA,NA,0,0
1044,140,BRAZIL,BRAZIL,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,165873.625,12.01898193,8,4.385227203,2,4.447000027,8.400076866,12.00572491,latin america and the caribbean,0,0,1,0,0,0,0,0,3.099999666,1.4109869,3014,0,0,0.070580244,0.549499989,0.550000012,0.379999995,1,0.319999993,80,20,0,0,8,0,0,1,0.070580244,0,0,4.447406769,12.00572491,1.4109869,0,8,0,0,0,0,NA,NA,NA,0,0
1045,140,BRAZIL,BRAZIL,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,8,4.363678455,2,4.385000229,8.385996819,12.01898193,latin america and the caribbean,0,0,1,0,0,0,0,0,3.099999666,1.4109869,3014,0,0,0.070580244,0.549499989,0.550000012,0.379999995,1,0.319999993,80,20,0,0,8,0,0,1,0.070580244,0,0,4.385227203,12.01898193,1.4109869,0,NA,0,0,0,0,NA,NA,NA,0,0
1096,145,BOLIVIA,BOLIVIA,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,7414,8.911125183,9,1.828994513,2,1.789999962,7.489963531,8.886961937,latin america and the caribbean,0,0,1,0,0,0,0,0,35.89999771,3.608211517,6452,0,0,0.678132951,0.743399978,0.300000012,0.289999992,5,0.095000029,95,5,0,0,9,0,0,1,0.678132951,0,0,1.789986849,8.886961937,3.608211517,0,9,0,0,0,0,NA,NA,NA,0,0
1097,145,BOLIVIA,BOLIVIA,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,7588,8.934323311,9,1.864993334,2,1.828999996,7.511521816,8.911125183,latin america and the caribbean,0,0,1,0,0,0,0,0,35.89999771,3.608211517,6452,0,0,0.678132951,0.743399978,0.300000012,0.289999992,5,0.095000029,95,5,0,0,9,0,0,1,0.678132951,0,0,1.828994513,8.911125183,3.608211517,0,9,0,0,0,0,NA,NA,NA,0,0
1098,145,BOLIVIA,BOLIVIA,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,7767,8.957639694,9,1.912278533,2,1.86500001,7.531012535,8.934323311,latin america and the caribbean,0,0,1,0,0,0,0,0,35.89999771,3.608211517,6452,0,0,0.678132951,0.743399978,0.300000012,0.289999992,5,0.095000029,95,5,0,0,9,0,0,1,0.678132951,0,0,1.864993334,8.934323311,3.608211517,0,9,0,0,0,0,NA,NA,NA,0,0
1099,145,BOLIVIA,BOLIVIA,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,7948.75,8.980770111,9,1.971313953,2,1.911999941,7.556050777,8.957639694,latin america and the caribbean,0,0,1,0,0,0,0,0,35.89999771,3.608211517,6452,0,0,0.678132951,0.743399978,0.300000012,0.289999992,5,0.095000029,95,5,0,0,9,0,0,1,0.678132951,0,0,1.912278533,8.957639694,3.608211517,0,9,0,0,0,0,NA,NA,NA,0,0
1100,145,BOLIVIA,BOLIVIA,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,9,1.937434077,2,1.970999956,7.586455822,8.980770111,latin america and the caribbean,0,0,1,0,0,0,0,0,35.89999771,3.608211517,6452,0,0,0.678132951,0.743399978,0.300000012,0.289999992,5,0.095000029,95,5,0,0,9,0,0,1,0.678132951,0,0,1.971313953,8.980770111,3.608211517,0,NA,0,0,0,0,NA,NA,NA,0,0
1151,150,PARAGUAY,PARAGUAY,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,4828,8.482187271,7,2.267045736,2,2.217999935,7.704563618,8.457844734,latin america and the caribbean,0,0,1,0,0,0,0,0,1.100000024,0.741937339,804,0,0,0.144922376,0.132200003,0.930000007,0.050000001,3,0.180000007,90,10,0,0,7,1,0,1,0.144922376,0,0,2.218449354,8.457844734,0.741937339,0,7,0,0,0,0,NA,NA,NA,0,0
1152,150,PARAGUAY,PARAGUAY,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,4955,8.508152008,7,2.236972809,2,2.26699996,7.726233006,8.482187271,latin america and the caribbean,0,0,1,0,0,0,0,0,1.100000024,0.741937339,804,0,0,0.144922376,0.132200003,0.930000007,0.050000001,3,0.180000007,90,10,0,0,7,0,0,1,0.144922376,0,0,2.267045736,8.482187271,0.741937339,0,7,0,0,0,0,NA,NA,NA,0,0
1153,150,PARAGUAY,PARAGUAY,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,5085,8.534049988,7,2.236162901,2,2.236999989,7.712878704,8.508152008,latin america and the caribbean,0,0,1,0,0,0,0,0,1.100000024,0.741937339,804,0,0,0.144922376,0.132200003,0.930000007,0.050000001,3,0.180000007,90,10,0,0,7,0,0,1,0.144922376,0,0,2.236972809,8.508152008,0.741937339,0,7,0,0,0,0,NA,NA,NA,0,0
1154,150,PARAGUAY,PARAGUAY,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,5208.220215,8.557993889,6,2.169600725,2,2.236000061,7.712516785,8.534049988,latin america and the caribbean,0,0,1,0,0,0,0,0,1.100000024,0.741937339,804,0,0,0.144922376,0.132200003,0.930000007,0.050000001,3,0.180000007,90,10,0,0,7,0,0,1,0.144922376,0,0,2.236162901,8.534049988,0.741937339,0,7,0,0,0,0,NA,NA,NA,0,0
1155,150,PARAGUAY,PARAGUAY,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,7,2.096006632,2,2.170000076,7.68229866,8.557993889,latin america and the caribbean,0,0,1,0,0,0,0,0,1.100000024,0.741937339,804,0,0,0.144922376,0.132200003,0.930000007,0.050000001,3,0.180000007,90,10,0,0,6,0,0,1,0.144922376,0,0,2.169600725,8.557993889,0.741937339,0,NA,0,0,0,0,NA,NA,NA,0,0
1206,155,CHILE,CHILE,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,14210.40039,9.561729431,8,5.831472397,2,5.353000164,8.585342407,9.546412468,latin america and the caribbean,0,0,1,0,0,0,0,0,57.59998703,4.070734501,6962,0,0,0.140437067,0.496999979,0.660000026,0.25,2,0.195800006,89,11,0,0,8,0,0,1,0.140437067,0,0,5.352624893,9.546412468,4.070734501,0,8,0,0,0,0,NA,NA,NA,0,0
1207,155,CHILE,CHILE,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,14418.7998,9.576288223,8,6.173255444,2,5.830999851,8.671024323,9.561729431,latin america and the caribbean,0,0,1,0,0,0,0,0,57.59998703,4.070734501,6962,0,0,0.140437067,0.496999979,0.660000026,0.25,2,0.195800006,89,11,0,0,8,0,0,1,0.140437067,0,0,5.831472397,9.561729431,4.070734501,0,8,0,0,0,0,NA,NA,NA,0,0
1208,155,CHILE,CHILE,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,14622,9.59028244,8,6.537267685,2,6.172999859,8.727981567,9.576288223,latin america and the caribbean,0,0,1,0,0,0,0,0,57.59998703,4.070734501,6962,0,0,0.140437067,0.496999979,0.660000026,0.25,2,0.195800006,89,11,0,0,8,0,0,1,0.140437067,0,0,6.173255444,9.576288223,4.070734501,0,8,0,0,0,0,NA,NA,NA,0,0
1209,155,CHILE,CHILE,0,1998,0,0,0,0,0,NA,NA,,NA,NA,,14822,9.603867531,8,6.666631699,2,6.537000179,8.785274506,9.59028244,latin america and the caribbean,0,0,1,0,0,0,0,0,57.59998703,4.070734501,6962,0,0,0.140437067,0.496999979,0.660000026,0.25,2,0.195800006,89,11,0,0,8,0,0,1,0.140437067,0,0,6.537267685,9.59028244,4.070734501,0,8,0,0,0,0,NA,NA,NA,0,0
1210,155,CHILE,CHILE,0,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,8,6.507579327,2,6.666999817,8.804869652,9.603867531,latin america and the caribbean,0,0,1,0,0,0,0,0,57.59998703,4.070734501,6962,0,0,0.140437067,0.496999979,0.660000026,0.25,2,0.195800006,89,11,0,0,8,0,0,1,0.140437067,0,0,6.666631699,9.603867531,4.070734501,0,NA,0,0,0,0,NA,NA,NA,0,0
1261,160,ARGENTINA,ARGENTIN,0,1995,0,0,0,0,0,NA,NA,,NA,NA,,34768,10.45645237,7,6.046923161,2,6.308000088,8.749597549,10.44302559,latin america and the caribbean,0,0,1,0,0,0,0,0,28.3999958,3.380994558,7002,0,0,0.307319164,0.254899979,0.850000024,0.150000006,2,0.151199996,92,4,0,0,7,0,0,1,0.307319164,0,0,6.308146477,10.44302559,3.380994558,0,7,0,0,0,0,NA,NA,NA,0,0
1262,160,ARGENTINA,ARGENTIN,0,1996,0,0,0,0,0,NA,NA,,NA,NA,,35220,10.46936893,7,6.29922533,2,6.046999931,8.707304955,10.45645237,latin america and the caribbean,0,0,1,0,0,0,0,0,28.3999958,3.380994558,7002,0,0,0.307319164,0.254899979,0.850000024,0.150000006,2,0.151199996,92,4,0,0,7,0,0,1,0.307319164,0,0,6.046923161,10.45645237,3.380994558,0,7,0,0,0,0,NA,NA,NA,0,0
1263,160,ARGENTINA,ARGENTIN,0,1997,0,0,0,0,0,NA,NA,,NA,NA,,35676.82031,10.48225689,7,6.723867416,2,6.298999786,8.748182297,10.46936893,latin america and the caribbean,0,0,1,0,0,0,0,0,28.3999958,3.380994558,7002,0,0,0.307319164,0.254899979,0.850000024,0.150000006,2,0.151199996,92,4,0,0,7,0,0,1,0.307319164,0,0,6.29922533,10.46936893,3.380994558,0,7,0,0,0,0,NA,NA,NA,0,0
